



                              FlightStream plot


     Simulation file:                            I:\Senior Design 2\AircraftDesignGroup6\flighstream.fsm
     Angle of attack (Deg)                       25.000
     Side-slip angle (Deg)                       .000
     Freestream velocity (in/s)                  20850.394
     Requested solver iterations                 1000
     Solver convergence limit                     1.000E-05
     Force solver to run all iterations           F
     Time increment (sec)                        1.000
     Solver model:                               Incompressible
     Solver mode:                                Steady
     Reference velocity (in/s)                   3937.008
     Reference length (in)                       197.640
     Reference area (in^2)                       1550.000
     Altitude (ft)                               .000
                                                  
     Wake refinement size (% average mesh size)  1000.000
     Reynolds Number                             34407128.
     Coordinate frame for analysis:              Reference
     Current solver iteration number:            1071
----------------------------------------------------------------------------------------------------
Lift coefficient_X, Lift coefficient_Y, Induced drag coefficient (vorticity)_X, Induced drag coefficient (vorticity)_Y, Pitching moment coefficient_X, Pitching moment coefficient_Y, 
0.7090000000000000E+03,0.4987489134475348E-01,0.7090000000000000E+03,0.0000000000000000E+00,0.7090000000000000E+03,-0.2465653412855700E-01,
0.7100000000000000E+03,0.4987489134475348E-01,0.7100000000000000E+03,0.0000000000000000E+00,0.7100000000000000E+03,-0.2465653412855700E-01,
0.7110000000000000E+03,0.4987489134475348E-01,0.7110000000000000E+03,0.0000000000000000E+00,0.7110000000000000E+03,-0.2465653412855700E-01,
0.7120000000000000E+03,0.4987489134475348E-01,0.7120000000000000E+03,0.0000000000000000E+00,0.7120000000000000E+03,-0.2465653412855700E-01,
0.7130000000000000E+03,0.4987489134475348E-01,0.7130000000000000E+03,0.0000000000000000E+00,0.7130000000000000E+03,-0.2465653412855700E-01,
0.7140000000000000E+03,0.4987489134475348E-01,0.7140000000000000E+03,0.0000000000000000E+00,0.7140000000000000E+03,-0.2465653412855700E-01,
0.7150000000000000E+03,0.4987489134475348E-01,0.7150000000000000E+03,0.0000000000000000E+00,0.7150000000000000E+03,-0.2465653412855700E-01,
0.7160000000000000E+03,0.4987489134475348E-01,0.7160000000000000E+03,0.0000000000000000E+00,0.7160000000000000E+03,-0.2465653412855700E-01,
0.7170000000000000E+03,0.4987489134475348E-01,0.7170000000000000E+03,0.0000000000000000E+00,0.7170000000000000E+03,-0.2465653412855700E-01,
0.7180000000000000E+03,0.4987489134475348E-01,0.7180000000000000E+03,0.0000000000000000E+00,0.7180000000000000E+03,-0.2465653412855700E-01,
0.7190000000000000E+03,0.4987489134475348E-01,0.7190000000000000E+03,0.0000000000000000E+00,0.7190000000000000E+03,-0.2465653412855700E-01,
0.7200000000000000E+03,0.4987489134475348E-01,0.7200000000000000E+03,0.0000000000000000E+00,0.7200000000000000E+03,-0.2465653412855700E-01,
0.7210000000000000E+03,0.4987489134475348E-01,0.7210000000000000E+03,0.0000000000000000E+00,0.7210000000000000E+03,-0.2465653412855700E-01,
0.7220000000000000E+03,0.4987489134475348E-01,0.7220000000000000E+03,0.0000000000000000E+00,0.7220000000000000E+03,-0.2465653412855700E-01,
0.7230000000000000E+03,0.4987489134475348E-01,0.7230000000000000E+03,0.0000000000000000E+00,0.7230000000000000E+03,-0.2465653412855700E-01,
0.7240000000000000E+03,0.4987489134475348E-01,0.7240000000000000E+03,0.0000000000000000E+00,0.7240000000000000E+03,-0.2465653412855700E-01,
0.7250000000000000E+03,0.4987489134475348E-01,0.7250000000000000E+03,0.0000000000000000E+00,0.7250000000000000E+03,-0.2465653412855700E-01,
0.7260000000000000E+03,0.4987489134475348E-01,0.7260000000000000E+03,0.0000000000000000E+00,0.7260000000000000E+03,-0.2465653412855700E-01,
0.7270000000000000E+03,0.4987489134475348E-01,0.7270000000000000E+03,0.0000000000000000E+00,0.7270000000000000E+03,-0.2465653412855700E-01,
0.7280000000000000E+03,0.4987489134475348E-01,0.7280000000000000E+03,0.0000000000000000E+00,0.7280000000000000E+03,-0.2465653412855700E-01,
0.7290000000000000E+03,0.4987489134475348E-01,0.7290000000000000E+03,0.0000000000000000E+00,0.7290000000000000E+03,-0.2465653412855700E-01,
0.7300000000000000E+03,0.4987489134475348E-01,0.7300000000000000E+03,0.0000000000000000E+00,0.7300000000000000E+03,-0.2465653412855700E-01,
0.7310000000000000E+03,0.4987489134475348E-01,0.7310000000000000E+03,0.0000000000000000E+00,0.7310000000000000E+03,-0.2465653412855700E-01,
0.7320000000000000E+03,0.4987489134475348E-01,0.7320000000000000E+03,0.0000000000000000E+00,0.7320000000000000E+03,-0.2465653412855700E-01,
0.7330000000000000E+03,0.4987489134475348E-01,0.7330000000000000E+03,0.0000000000000000E+00,0.7330000000000000E+03,-0.2465653412855700E-01,
0.7340000000000000E+03,0.4987489134475348E-01,0.7340000000000000E+03,0.0000000000000000E+00,0.7340000000000000E+03,-0.2465653412855700E-01,
0.7350000000000000E+03,0.4987489134475348E-01,0.7350000000000000E+03,0.0000000000000000E+00,0.7350000000000000E+03,-0.2465653412855700E-01,
0.7360000000000000E+03,0.4987489134475348E-01,0.7360000000000000E+03,0.0000000000000000E+00,0.7360000000000000E+03,-0.2465653412855700E-01,
0.7370000000000000E+03,0.4987489134475348E-01,0.7370000000000000E+03,0.0000000000000000E+00,0.7370000000000000E+03,-0.2465653412855700E-01,
0.7380000000000000E+03,0.4987489134475348E-01,0.7380000000000000E+03,0.0000000000000000E+00,0.7380000000000000E+03,-0.2465653412855700E-01,
0.7390000000000000E+03,0.4987489134475348E-01,0.7390000000000000E+03,0.0000000000000000E+00,0.7390000000000000E+03,-0.2465653412855700E-01,
0.7400000000000000E+03,0.4987489134475348E-01,0.7400000000000000E+03,0.0000000000000000E+00,0.7400000000000000E+03,-0.2465653412855700E-01,
0.7410000000000000E+03,0.4987489134475348E-01,0.7410000000000000E+03,0.0000000000000000E+00,0.7410000000000000E+03,-0.2465653412855700E-01,
0.7420000000000000E+03,0.4987489134475348E-01,0.7420000000000000E+03,0.0000000000000000E+00,0.7420000000000000E+03,-0.2465653412855700E-01,
0.7430000000000000E+03,0.4987489134475348E-01,0.7430000000000000E+03,0.0000000000000000E+00,0.7430000000000000E+03,-0.2465653412855700E-01,
0.7440000000000000E+03,0.4987489134475348E-01,0.7440000000000000E+03,0.0000000000000000E+00,0.7440000000000000E+03,-0.2465653412855700E-01,
0.7450000000000000E+03,0.4987489134475348E-01,0.7450000000000000E+03,0.0000000000000000E+00,0.7450000000000000E+03,-0.2465653412855700E-01,
0.7460000000000000E+03,0.4987489134475348E-01,0.7460000000000000E+03,0.0000000000000000E+00,0.7460000000000000E+03,-0.2465653412855700E-01,
0.7470000000000000E+03,0.4987489134475348E-01,0.7470000000000000E+03,0.0000000000000000E+00,0.7470000000000000E+03,-0.2465653412855700E-01,
0.7480000000000000E+03,0.4987489134475348E-01,0.7480000000000000E+03,0.0000000000000000E+00,0.7480000000000000E+03,-0.2465653412855700E-01,
0.7490000000000000E+03,0.4987489134475348E-01,0.7490000000000000E+03,0.0000000000000000E+00,0.7490000000000000E+03,-0.2465653412855700E-01,
0.7500000000000000E+03,0.4987489134475348E-01,0.7500000000000000E+03,0.0000000000000000E+00,0.7500000000000000E+03,-0.2465653412855700E-01,
0.7510000000000000E+03,0.4987489134475348E-01,0.7510000000000000E+03,0.0000000000000000E+00,0.7510000000000000E+03,-0.2465653412855700E-01,
0.7520000000000000E+03,0.4987489134475348E-01,0.7520000000000000E+03,0.0000000000000000E+00,0.7520000000000000E+03,-0.2465653412855700E-01,
0.7530000000000000E+03,0.4987489134475348E-01,0.7530000000000000E+03,0.0000000000000000E+00,0.7530000000000000E+03,-0.2465653412855700E-01,
0.7540000000000000E+03,0.4987489134475348E-01,0.7540000000000000E+03,0.0000000000000000E+00,0.7540000000000000E+03,-0.2465653412855700E-01,
0.7550000000000000E+03,0.4987489134475348E-01,0.7550000000000000E+03,0.0000000000000000E+00,0.7550000000000000E+03,-0.2465653412855700E-01,
0.7560000000000000E+03,0.4987489134475348E-01,0.7560000000000000E+03,0.0000000000000000E+00,0.7560000000000000E+03,-0.2465653412855700E-01,
0.7570000000000000E+03,0.4987489134475348E-01,0.7570000000000000E+03,0.0000000000000000E+00,0.7570000000000000E+03,-0.2465653412855700E-01,
0.7580000000000000E+03,0.4987489134475348E-01,0.7580000000000000E+03,0.0000000000000000E+00,0.7580000000000000E+03,-0.2465653412855700E-01,
0.7590000000000000E+03,0.4987489134475348E-01,0.7590000000000000E+03,0.0000000000000000E+00,0.7590000000000000E+03,-0.2465653412855700E-01,
0.7600000000000000E+03,0.4987489134475348E-01,0.7600000000000000E+03,0.0000000000000000E+00,0.7600000000000000E+03,-0.2465653412855700E-01,
0.7610000000000000E+03,0.4987489134475348E-01,0.7610000000000000E+03,0.0000000000000000E+00,0.7610000000000000E+03,-0.2465653412855700E-01,
0.7620000000000000E+03,0.4987489134475348E-01,0.7620000000000000E+03,0.0000000000000000E+00,0.7620000000000000E+03,-0.2465653412855700E-01,
0.7630000000000000E+03,0.4987489134475348E-01,0.7630000000000000E+03,0.0000000000000000E+00,0.7630000000000000E+03,-0.2465653412855700E-01,
0.7640000000000000E+03,0.4987489134475348E-01,0.7640000000000000E+03,0.0000000000000000E+00,0.7640000000000000E+03,-0.2465653412855700E-01,
0.7650000000000000E+03,0.4987489134475348E-01,0.7650000000000000E+03,0.0000000000000000E+00,0.7650000000000000E+03,-0.2465653412855700E-01,
0.7660000000000000E+03,0.4987489134475348E-01,0.7660000000000000E+03,0.0000000000000000E+00,0.7660000000000000E+03,-0.2465653412855700E-01,
0.7670000000000000E+03,0.4987489134475348E-01,0.7670000000000000E+03,0.0000000000000000E+00,0.7670000000000000E+03,-0.2465653412855700E-01,
0.7680000000000000E+03,0.4987489134475348E-01,0.7680000000000000E+03,0.0000000000000000E+00,0.7680000000000000E+03,-0.2465653412855700E-01,
0.7690000000000000E+03,0.4987489134475348E-01,0.7690000000000000E+03,0.0000000000000000E+00,0.7690000000000000E+03,-0.2465653412855700E-01,
0.7700000000000000E+03,0.4987489134475348E-01,0.7700000000000000E+03,0.0000000000000000E+00,0.7700000000000000E+03,-0.2465653412855700E-01,
0.7710000000000000E+03,0.4987489134475348E-01,0.7710000000000000E+03,0.0000000000000000E+00,0.7710000000000000E+03,-0.2465653412855700E-01,
0.7720000000000000E+03,0.4987489134475348E-01,0.7720000000000000E+03,0.0000000000000000E+00,0.7720000000000000E+03,-0.2465653412855700E-01,
0.7730000000000000E+03,0.4987489134475348E-01,0.7730000000000000E+03,0.0000000000000000E+00,0.7730000000000000E+03,-0.2465653412855700E-01,
0.7740000000000000E+03,0.4987489134475348E-01,0.7740000000000000E+03,0.0000000000000000E+00,0.7740000000000000E+03,-0.2465653412855700E-01,
0.7750000000000000E+03,0.4987489134475348E-01,0.7750000000000000E+03,0.0000000000000000E+00,0.7750000000000000E+03,-0.2465653412855700E-01,
0.7760000000000000E+03,0.4987489134475348E-01,0.7760000000000000E+03,0.0000000000000000E+00,0.7760000000000000E+03,-0.2465653412855700E-01,
0.7770000000000000E+03,0.4987489134475348E-01,0.7770000000000000E+03,0.0000000000000000E+00,0.7770000000000000E+03,-0.2465653412855700E-01,
0.7780000000000000E+03,0.4987489134475348E-01,0.7780000000000000E+03,0.0000000000000000E+00,0.7780000000000000E+03,-0.2465653412855700E-01,
0.7790000000000000E+03,0.4987489134475348E-01,0.7790000000000000E+03,0.0000000000000000E+00,0.7790000000000000E+03,-0.2465653412855700E-01,
0.7800000000000000E+03,0.4987489134475348E-01,0.7800000000000000E+03,0.0000000000000000E+00,0.7800000000000000E+03,-0.2465653412855700E-01,
0.7810000000000000E+03,0.4987489134475348E-01,0.7810000000000000E+03,0.0000000000000000E+00,0.7810000000000000E+03,-0.2465653412855700E-01,
0.7820000000000000E+03,0.4987489134475348E-01,0.7820000000000000E+03,0.0000000000000000E+00,0.7820000000000000E+03,-0.2465653412855700E-01,
0.7830000000000000E+03,0.4987489134475348E-01,0.7830000000000000E+03,0.0000000000000000E+00,0.7830000000000000E+03,-0.2465653412855700E-01,
0.7840000000000000E+03,0.4987489134475348E-01,0.7840000000000000E+03,0.0000000000000000E+00,0.7840000000000000E+03,-0.2465653412855700E-01,
0.7850000000000000E+03,0.4987489134475348E-01,0.7850000000000000E+03,0.0000000000000000E+00,0.7850000000000000E+03,-0.2465653412855700E-01,
0.7860000000000000E+03,0.4987489134475348E-01,0.7860000000000000E+03,0.0000000000000000E+00,0.7860000000000000E+03,-0.2465653412855700E-01,
0.7870000000000000E+03,0.4987489134475348E-01,0.7870000000000000E+03,0.0000000000000000E+00,0.7870000000000000E+03,-0.2465653412855700E-01,
0.7880000000000000E+03,0.4987489134475348E-01,0.7880000000000000E+03,0.0000000000000000E+00,0.7880000000000000E+03,-0.2465653412855700E-01,
0.7890000000000000E+03,0.4987489134475348E-01,0.7890000000000000E+03,0.0000000000000000E+00,0.7890000000000000E+03,-0.2465653412855700E-01,
0.7900000000000000E+03,0.4987489134475348E-01,0.7900000000000000E+03,0.0000000000000000E+00,0.7900000000000000E+03,-0.2465653412855700E-01,
0.7910000000000000E+03,0.4987489134475348E-01,0.7910000000000000E+03,0.0000000000000000E+00,0.7910000000000000E+03,-0.2465653412855700E-01,
0.7920000000000000E+03,0.4987489134475348E-01,0.7920000000000000E+03,0.0000000000000000E+00,0.7920000000000000E+03,-0.2465653412855700E-01,
0.7930000000000000E+03,0.4987489134475348E-01,0.7930000000000000E+03,0.0000000000000000E+00,0.7930000000000000E+03,-0.2465653412855700E-01,
0.7940000000000000E+03,0.4987489134475348E-01,0.7940000000000000E+03,0.0000000000000000E+00,0.7940000000000000E+03,-0.2465653412855700E-01,
0.7950000000000000E+03,0.4987489134475348E-01,0.7950000000000000E+03,0.0000000000000000E+00,0.7950000000000000E+03,-0.2465653412855700E-01,
0.7960000000000000E+03,0.4987489134475348E-01,0.7960000000000000E+03,0.0000000000000000E+00,0.7960000000000000E+03,-0.2465653412855700E-01,
0.7970000000000000E+03,0.4987489134475348E-01,0.7970000000000000E+03,0.0000000000000000E+00,0.7970000000000000E+03,-0.2465653412855700E-01,
0.7980000000000000E+03,0.4987489134475348E-01,0.7980000000000000E+03,0.0000000000000000E+00,0.7980000000000000E+03,-0.2465653412855700E-01,
0.7990000000000000E+03,0.4987489134475348E-01,0.7990000000000000E+03,0.0000000000000000E+00,0.7990000000000000E+03,-0.2465653412855700E-01,
0.8000000000000000E+03,0.4987489134475348E-01,0.8000000000000000E+03,0.0000000000000000E+00,0.8000000000000000E+03,-0.2465653412855700E-01,
0.8010000000000000E+03,0.4987489134475348E-01,0.8010000000000000E+03,0.0000000000000000E+00,0.8010000000000000E+03,-0.2465653412855700E-01,
0.8020000000000000E+03,0.4987489134475348E-01,0.8020000000000000E+03,0.0000000000000000E+00,0.8020000000000000E+03,-0.2465653412855700E-01,
0.8030000000000000E+03,0.4987489134475348E-01,0.8030000000000000E+03,0.0000000000000000E+00,0.8030000000000000E+03,-0.2465653412855700E-01,
0.8040000000000000E+03,0.4987489134475348E-01,0.8040000000000000E+03,0.0000000000000000E+00,0.8040000000000000E+03,-0.2465653412855700E-01,
0.8050000000000000E+03,0.4987489134475348E-01,0.8050000000000000E+03,0.0000000000000000E+00,0.8050000000000000E+03,-0.2465653412855700E-01,
0.8060000000000000E+03,0.4987489134475348E-01,0.8060000000000000E+03,0.0000000000000000E+00,0.8060000000000000E+03,-0.2465653412855700E-01,
0.8070000000000000E+03,0.4987489134475348E-01,0.8070000000000000E+03,0.0000000000000000E+00,0.8070000000000000E+03,-0.2465653412855700E-01,
0.8080000000000000E+03,0.4987489134475348E-01,0.8080000000000000E+03,0.0000000000000000E+00,0.8080000000000000E+03,-0.2465653412855700E-01,
0.8090000000000000E+03,0.4987489134475348E-01,0.8090000000000000E+03,0.0000000000000000E+00,0.8090000000000000E+03,-0.2465653412855700E-01,
0.8100000000000000E+03,0.4987489134475348E-01,0.8100000000000000E+03,0.0000000000000000E+00,0.8100000000000000E+03,-0.2465653412855700E-01,
0.8110000000000000E+03,0.4987489134475348E-01,0.8110000000000000E+03,0.0000000000000000E+00,0.8110000000000000E+03,-0.2465653412855700E-01,
0.8120000000000000E+03,0.4987489134475348E-01,0.8120000000000000E+03,0.0000000000000000E+00,0.8120000000000000E+03,-0.2465653412855700E-01,
0.8130000000000000E+03,0.4987489134475348E-01,0.8130000000000000E+03,0.0000000000000000E+00,0.8130000000000000E+03,-0.2465653412855700E-01,
0.8140000000000000E+03,0.4987489134475348E-01,0.8140000000000000E+03,0.0000000000000000E+00,0.8140000000000000E+03,-0.2465653412855700E-01,
0.8150000000000000E+03,0.4987489134475348E-01,0.8150000000000000E+03,0.0000000000000000E+00,0.8150000000000000E+03,-0.2465653412855700E-01,
0.8160000000000000E+03,0.4987489134475348E-01,0.8160000000000000E+03,0.0000000000000000E+00,0.8160000000000000E+03,-0.2465653412855700E-01,
0.8170000000000000E+03,0.4987489134475348E-01,0.8170000000000000E+03,0.0000000000000000E+00,0.8170000000000000E+03,-0.2465653412855700E-01,
0.8180000000000000E+03,0.4987489134475348E-01,0.8180000000000000E+03,0.0000000000000000E+00,0.8180000000000000E+03,-0.2465653412855700E-01,
0.8190000000000000E+03,0.4987489134475348E-01,0.8190000000000000E+03,0.0000000000000000E+00,0.8190000000000000E+03,-0.2465653412855700E-01,
0.8200000000000000E+03,0.4987489134475348E-01,0.8200000000000000E+03,0.0000000000000000E+00,0.8200000000000000E+03,-0.2465653412855700E-01,
0.8210000000000000E+03,0.4987489134475348E-01,0.8210000000000000E+03,0.0000000000000000E+00,0.8210000000000000E+03,-0.2465653412855700E-01,
0.8220000000000000E+03,0.4987489134475348E-01,0.8220000000000000E+03,0.0000000000000000E+00,0.8220000000000000E+03,-0.2465653412855700E-01,
0.8230000000000000E+03,0.4987489134475348E-01,0.8230000000000000E+03,0.0000000000000000E+00,0.8230000000000000E+03,-0.2465653412855700E-01,
0.8240000000000000E+03,0.4987489134475348E-01,0.8240000000000000E+03,0.0000000000000000E+00,0.8240000000000000E+03,-0.2465653412855700E-01,
0.8250000000000000E+03,0.4987489134475348E-01,0.8250000000000000E+03,0.0000000000000000E+00,0.8250000000000000E+03,-0.2465653412855700E-01,
0.8260000000000000E+03,0.4987489134475348E-01,0.8260000000000000E+03,0.0000000000000000E+00,0.8260000000000000E+03,-0.2465653412855700E-01,
0.8270000000000000E+03,0.4987489134475348E-01,0.8270000000000000E+03,0.0000000000000000E+00,0.8270000000000000E+03,-0.2465653412855700E-01,
0.8280000000000000E+03,0.4987489134475348E-01,0.8280000000000000E+03,0.0000000000000000E+00,0.8280000000000000E+03,-0.2465653412855700E-01,
0.8290000000000000E+03,0.4987489134475348E-01,0.8290000000000000E+03,0.0000000000000000E+00,0.8290000000000000E+03,-0.2465653412855700E-01,
0.8300000000000000E+03,0.4987489134475348E-01,0.8300000000000000E+03,0.0000000000000000E+00,0.8300000000000000E+03,-0.2465653412855700E-01,
0.8310000000000000E+03,0.4987489134475348E-01,0.8310000000000000E+03,0.0000000000000000E+00,0.8310000000000000E+03,-0.2465653412855700E-01,
0.8320000000000000E+03,0.4987489134475348E-01,0.8320000000000000E+03,0.0000000000000000E+00,0.8320000000000000E+03,-0.2465653412855700E-01,
0.8330000000000000E+03,0.4987489134475348E-01,0.8330000000000000E+03,0.0000000000000000E+00,0.8330000000000000E+03,-0.2465653412855700E-01,
0.8340000000000000E+03,0.4987489134475348E-01,0.8340000000000000E+03,0.0000000000000000E+00,0.8340000000000000E+03,-0.2465653412855700E-01,
0.8350000000000000E+03,0.4987489134475348E-01,0.8350000000000000E+03,0.0000000000000000E+00,0.8350000000000000E+03,-0.2465653412855700E-01,
0.8360000000000000E+03,0.4987489134475348E-01,0.8360000000000000E+03,0.0000000000000000E+00,0.8360000000000000E+03,-0.2465653412855700E-01,
0.8370000000000000E+03,0.4987489134475348E-01,0.8370000000000000E+03,0.0000000000000000E+00,0.8370000000000000E+03,-0.2465653412855700E-01,
0.8380000000000000E+03,0.4987489134475348E-01,0.8380000000000000E+03,0.0000000000000000E+00,0.8380000000000000E+03,-0.2465653412855700E-01,
0.8390000000000000E+03,0.4987489134475348E-01,0.8390000000000000E+03,0.0000000000000000E+00,0.8390000000000000E+03,-0.2465653412855700E-01,
0.8400000000000000E+03,0.4987489134475348E-01,0.8400000000000000E+03,0.0000000000000000E+00,0.8400000000000000E+03,-0.2465653412855700E-01,
0.8410000000000000E+03,0.4987489134475348E-01,0.8410000000000000E+03,0.0000000000000000E+00,0.8410000000000000E+03,-0.2465653412855700E-01,
0.8420000000000000E+03,0.4987489134475348E-01,0.8420000000000000E+03,0.0000000000000000E+00,0.8420000000000000E+03,-0.2465653412855700E-01,
0.8430000000000000E+03,0.4987489134475348E-01,0.8430000000000000E+03,0.0000000000000000E+00,0.8430000000000000E+03,-0.2465653412855700E-01,
0.8440000000000000E+03,0.4987489134475348E-01,0.8440000000000000E+03,0.0000000000000000E+00,0.8440000000000000E+03,-0.2465653412855700E-01,
0.8450000000000000E+03,0.4987489134475348E-01,0.8450000000000000E+03,0.0000000000000000E+00,0.8450000000000000E+03,-0.2465653412855700E-01,
0.8460000000000000E+03,0.4987489134475348E-01,0.8460000000000000E+03,0.0000000000000000E+00,0.8460000000000000E+03,-0.2465653412855700E-01,
0.8470000000000000E+03,0.4987489134475348E-01,0.8470000000000000E+03,0.0000000000000000E+00,0.8470000000000000E+03,-0.2465653412855700E-01,
0.8480000000000000E+03,0.4987489134475348E-01,0.8480000000000000E+03,0.0000000000000000E+00,0.8480000000000000E+03,-0.2465653412855700E-01,
0.8490000000000000E+03,0.4987489134475348E-01,0.8490000000000000E+03,0.0000000000000000E+00,0.8490000000000000E+03,-0.2465653412855700E-01,
0.8500000000000000E+03,0.4987489134475348E-01,0.8500000000000000E+03,0.0000000000000000E+00,0.8500000000000000E+03,-0.2465653412855700E-01,
0.8510000000000000E+03,0.4987489134475348E-01,0.8510000000000000E+03,0.0000000000000000E+00,0.8510000000000000E+03,-0.2465653412855700E-01,
0.8520000000000000E+03,0.4987489134475348E-01,0.8520000000000000E+03,0.0000000000000000E+00,0.8520000000000000E+03,-0.2465653412855700E-01,
0.8530000000000000E+03,0.4987489134475348E-01,0.8530000000000000E+03,0.0000000000000000E+00,0.8530000000000000E+03,-0.2465653412855700E-01,
0.8540000000000000E+03,0.4987489134475348E-01,0.8540000000000000E+03,0.0000000000000000E+00,0.8540000000000000E+03,-0.2465653412855700E-01,
0.8550000000000000E+03,0.4987489134475348E-01,0.8550000000000000E+03,0.0000000000000000E+00,0.8550000000000000E+03,-0.2465653412855700E-01,
0.8560000000000000E+03,0.4987489134475348E-01,0.8560000000000000E+03,0.0000000000000000E+00,0.8560000000000000E+03,-0.2465653412855700E-01,
0.8570000000000000E+03,0.4987489134475348E-01,0.8570000000000000E+03,0.0000000000000000E+00,0.8570000000000000E+03,-0.2465653412855700E-01,
0.8580000000000000E+03,0.4987489134475348E-01,0.8580000000000000E+03,0.0000000000000000E+00,0.8580000000000000E+03,-0.2465653412855700E-01,
0.8590000000000000E+03,0.4987489134475348E-01,0.8590000000000000E+03,0.0000000000000000E+00,0.8590000000000000E+03,-0.2465653412855700E-01,
0.8600000000000000E+03,0.4987489134475348E-01,0.8600000000000000E+03,0.0000000000000000E+00,0.8600000000000000E+03,-0.2465653412855700E-01,
0.8610000000000000E+03,0.4987489134475348E-01,0.8610000000000000E+03,0.0000000000000000E+00,0.8610000000000000E+03,-0.2465653412855700E-01,
0.8620000000000000E+03,0.4987489134475348E-01,0.8620000000000000E+03,0.0000000000000000E+00,0.8620000000000000E+03,-0.2465653412855700E-01,
0.8630000000000000E+03,0.4987489134475348E-01,0.8630000000000000E+03,0.0000000000000000E+00,0.8630000000000000E+03,-0.2465653412855700E-01,
0.8640000000000000E+03,0.4987489134475348E-01,0.8640000000000000E+03,0.0000000000000000E+00,0.8640000000000000E+03,-0.2465653412855700E-01,
0.8650000000000000E+03,0.4987489134475348E-01,0.8650000000000000E+03,0.0000000000000000E+00,0.8650000000000000E+03,-0.2465653412855700E-01,
0.8660000000000000E+03,0.4987489134475348E-01,0.8660000000000000E+03,0.0000000000000000E+00,0.8660000000000000E+03,-0.2465653412855700E-01,
0.8670000000000000E+03,0.4987489134475348E-01,0.8670000000000000E+03,0.0000000000000000E+00,0.8670000000000000E+03,-0.2465653412855700E-01,
0.8680000000000000E+03,0.4987489134475348E-01,0.8680000000000000E+03,0.0000000000000000E+00,0.8680000000000000E+03,-0.2465653412855700E-01,
0.8690000000000000E+03,0.4987489134475348E-01,0.8690000000000000E+03,0.0000000000000000E+00,0.8690000000000000E+03,-0.2465653412855700E-01,
0.8700000000000000E+03,0.4987489134475348E-01,0.8700000000000000E+03,0.0000000000000000E+00,0.8700000000000000E+03,-0.2465653412855700E-01,
0.8710000000000000E+03,0.4987489134475348E-01,0.8710000000000000E+03,0.0000000000000000E+00,0.8710000000000000E+03,-0.2465653412855700E-01,
0.8720000000000000E+03,0.4987489134475348E-01,0.8720000000000000E+03,0.0000000000000000E+00,0.8720000000000000E+03,-0.2465653412855700E-01,
0.8730000000000000E+03,0.4987489134475348E-01,0.8730000000000000E+03,0.0000000000000000E+00,0.8730000000000000E+03,-0.2465653412855700E-01,
0.8740000000000000E+03,0.4987489134475348E-01,0.8740000000000000E+03,0.0000000000000000E+00,0.8740000000000000E+03,-0.2465653412855700E-01,
0.8750000000000000E+03,0.4987489134475348E-01,0.8750000000000000E+03,0.0000000000000000E+00,0.8750000000000000E+03,-0.2465653412855700E-01,
0.8760000000000000E+03,0.4987489134475348E-01,0.8760000000000000E+03,0.0000000000000000E+00,0.8760000000000000E+03,-0.2465653412855700E-01,
0.8770000000000000E+03,0.4987489134475348E-01,0.8770000000000000E+03,0.0000000000000000E+00,0.8770000000000000E+03,-0.2465653412855700E-01,
0.8780000000000000E+03,0.4987489134475348E-01,0.8780000000000000E+03,0.0000000000000000E+00,0.8780000000000000E+03,-0.2465653412855700E-01,
0.8790000000000000E+03,0.4987489134475348E-01,0.8790000000000000E+03,0.0000000000000000E+00,0.8790000000000000E+03,-0.2465653412855700E-01,
0.8800000000000000E+03,0.4987489134475348E-01,0.8800000000000000E+03,0.0000000000000000E+00,0.8800000000000000E+03,-0.2465653412855700E-01,
0.8810000000000000E+03,0.4987489134475348E-01,0.8810000000000000E+03,0.0000000000000000E+00,0.8810000000000000E+03,-0.2465653412855700E-01,
0.8820000000000000E+03,0.4987489134475348E-01,0.8820000000000000E+03,0.0000000000000000E+00,0.8820000000000000E+03,-0.2465653412855700E-01,
0.8830000000000000E+03,0.4987489134475348E-01,0.8830000000000000E+03,0.0000000000000000E+00,0.8830000000000000E+03,-0.2465653412855700E-01,
0.8840000000000000E+03,0.4987489134475348E-01,0.8840000000000000E+03,0.0000000000000000E+00,0.8840000000000000E+03,-0.2465653412855700E-01,
0.8850000000000000E+03,0.4987489134475348E-01,0.8850000000000000E+03,0.0000000000000000E+00,0.8850000000000000E+03,-0.2465653412855700E-01,
0.8860000000000000E+03,0.4987489134475348E-01,0.8860000000000000E+03,0.0000000000000000E+00,0.8860000000000000E+03,-0.2465653412855700E-01,
0.8870000000000000E+03,0.4987489134475348E-01,0.8870000000000000E+03,0.0000000000000000E+00,0.8870000000000000E+03,-0.2465653412855700E-01,
0.8880000000000000E+03,0.4987489134475348E-01,0.8880000000000000E+03,0.0000000000000000E+00,0.8880000000000000E+03,-0.2465653412855700E-01,
0.8890000000000000E+03,0.4987489134475348E-01,0.8890000000000000E+03,0.0000000000000000E+00,0.8890000000000000E+03,-0.2465653412855700E-01,
0.8900000000000000E+03,0.4987489134475348E-01,0.8900000000000000E+03,0.0000000000000000E+00,0.8900000000000000E+03,-0.2465653412855700E-01,
0.8910000000000000E+03,0.4987489134475348E-01,0.8910000000000000E+03,0.0000000000000000E+00,0.8910000000000000E+03,-0.2465653412855700E-01,
